Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
zcrm_4301492000069868313,zcrm_4301492000066416001,Suraj Patel,Mallium without Slider Study Table Wenge,ST-MLM-WS,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,3599.0,3063.0,0.0,0.0,0.0,,,18300.0,,Child,3961202000000706143,,,
zcrm_4301492000069868314,zcrm_4301492000066416001,Suraj Patel,Efflino Standard Study Table Brown Maple,ST-EFI-STM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4399.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,2199.0,2005.0,0.0,0.0,0.0,,,9140.0,,Child,3961202000000704135,,,
zcrm_4301492000069868315,zcrm_4301492000066416001,Suraj Patel,Miltra TV Top Shelf Brown Maple,TP-MTA-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5449.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,3499.0,3026.0,0.0,0.0,0.0,,,16000.0,,Child,3961202000000706147,,,
zcrm_4301492000069868316,zcrm_4301492000066416001,Suraj Patel,Norel Large Monitor Stand Brown Maple,TS-NL-LAM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Monitor Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,1199.0,739.0,0.0,0.0,0.0,,,3800.0,,Child,3961202000000717083,,,
zcrm_4301492000069868317,zcrm_4301492000066416001,Suraj Patel,Alex-5 Layer Wide Bookshelf Wenge,SB-AXA-W52,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,10499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,5849.0,5489.0,0.0,0.0,0.0,,,30450.0,,Child,3961202000000716123,,,
zcrm_4301492000069868318,zcrm_4301492000066416001,Suraj Patel,Louis Wall Shelve Walnut,S-LO-L5,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Walnut,979.0,629.0,0.0,0.0,0.0,,,2890.0,,Child,3961202000000706151,,,
zcrm_4301492000069868319,zcrm_4301492000066416001,Suraj Patel,Seonn Bookshelf Brown Maple & Beige,SB-SN-DMI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,10999.0,,Box,0,0,0,,,0,"BLUEWUD Seonn Bookshelf & Crockery Storage Cabinet is a versatile floor-standing storage unit that combines functionality with modern design. Finished in a stylish Brown Maple & Beige dual tone, it perfectly complements contemporary interiors while offering ample storage. The open shelves are ideal for showcasing books, décor items, or crockery, while the 2 closed doors keep essentials organized and dust-free. An additional drawer provides extra convenience for storing smaller items like cutlery, stationery, or accessories. This multipurpose unit can be used as a book rack, crockery cabinet, or display organizer, making it suitable for the office, library, or home. Crafted from premium engineered wood, the Seonn cabinet ensures durability, strength, and long-term use. Delivered in a DIY (Do-It-Yourself) format, it comes with simple instructions for easy assembly. Stylish, sturdy, and highly functional, the BLUEWUD Seonn Storage Cabinet is the perfect solution for keeping your space tidy while enhancing its aesthetic appeal.",,,False,2025-09-19 11:38:48,,Brown Maple & Beige,,,,,,,,,,Child,3961202000000704131,,,
zcrm_4301492000069868320,zcrm_4301492000066416001,Suraj Patel,Reyloye Large TV Unit Brown Maple & Beige,TU-RYE-LAMI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,8999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple & Beige,4999.0,4584.0,0.0,0.0,0.0,,,28560.0,,Child,3961202000000709115,,,
zcrm_4301492000069868321,zcrm_4301492000066416001,Suraj Patel,Javis Wall Shelve Wenge,S-JVS-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,1799.0,1298.0,0.0,0.0,0.0,,,6800.0,,Child,3961202000000714119,,,
zcrm_4301492000069868322,zcrm_4301492000066416001,Suraj Patel,Mallium With Slider Study Table Brown Maple & White,ST-MLM-LMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,7499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,4199.0,3703.0,0.0,0.0,0.0,,,20500.0,,Child,3961202000000716127,,,
zcrm_4301492000069868323,zcrm_4301492000066416001,Suraj Patel,Primax Standard TV Unit Wenge,TU-PM-STW,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5299.0,0.0,Box,0,0,0,,,0,"BLUEWUD Primax Engineering Wood Wall Mount TV Entertainment Unit is a sleek and practical addition to your bedroom or living room. This unit includes shelves for organizing books and decor items and is designed for standard-sized TVs up to 42 inches. It adds a touch of sophistication to your decor. Elevate your entertainment setup with the BLUEWUD Primax TV Entertainment Unit, combining style and functionality effortlessly.",,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Wenge,2399.0,2206.0,0.0,0.0,0.0,,,10800.0,,Child,3961202000000712107,,,
zcrm_4301492000069868324,zcrm_4301492000066416001,Suraj Patel,Lagoon Bookshelf Wenge & White,SB-LGN.P-WF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge & White,2549.0,2108.0,0.0,0.0,0.0,,,10500.0,,Child,3961202000000707139,,,
zcrm_4301492000069868326,zcrm_4301492000066416001,Suraj Patel,Javis Wall Shelve Brown Maple,S-JVS-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,1799.0,1298.0,0.0,0.0,0.0,,,6800.0,,Child,3961202000000705127,,,
zcrm_4301492000069868327,zcrm_4301492000066416001,Suraj Patel,Petree Wall Shelve Wenge,S-PTE-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,2649.0,1969.0,0.0,0.0,0.0,,,11600.0,,Child,3961202000000716131,,,
zcrm_4301492000069868328,zcrm_4301492000066416001,Suraj Patel,Maisy Large TV Unit Brown Maple & White,TU-MA-LAMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,2399.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple & White,1399.0,863.0,0.0,0.0,0.0,,,4500.0,,Child,3961202000000708095,,,
zcrm_4301492000069868329,zcrm_4301492000066416001,Suraj Patel,Kunsua Large TV Unit Brown Maple,TU-KU-LAM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple,3049.0,2675.0,0.0,0.0,0.0,,,12000.0,,Child,3961202000000712103,,,
zcrm_4301492000069868330,zcrm_4301492000066416001,Suraj Patel,Mallium without Slider Study Table Brown Maple & White,ST-MLM-NMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,3599.0,3063.0,0.0,0.0,0.0,,,18300.0,,Child,3961202000000717095,,,
zcrm_4301492000069868331,zcrm_4301492000066416001,Suraj Patel,Reynold Large TV Unit Brown Maple & Beige,TU-RE-MI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple & Beige,2799.0,2375.0,0.0,0.0,0.0,,,12800.0,,Child,3961202000000711139,,,
zcrm_4301492000069868332,zcrm_4301492000066416001,Suraj Patel,Crafte Wall Shelve Brown Maple,S-CRF-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3599.0,0.0,Box,0,0,0,,,0,"BLUEWUD Crafte Wall Decor Floating Shelf is an elegant addition to your living room. Crafted from engineered wood with a luxurious Finish, it offers a stylish platform for showcasing decorative items or organizing essentials while adding a touch of sophistication to your home decor.",,,False,2025-09-19 11:38:48,,Brown Maple,2079.0,1561.0,0.0,0.0,0.0,,,8895.0,,Child,3961202000000717103,,,
zcrm_4301492000069868333,zcrm_4301492000066416001,Suraj Patel,Crafte Wall Shelve Wenge,S-CRF-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3599.0,0.0,Box,0,0,0,,,0,"BLUEWUD Crafte Wall Decor Floating Shelf is an elegant addition to your living room. Crafted from engineered wood with a luxurious Finish, it offers a stylish platform for showcasing decorative items or organizing essentials while adding a touch of sophistication to your home decor.",,,False,2025-09-19 11:38:48,,Wenge,2079.0,1561.0,0.0,0.0,0.0,,,8895.0,,Child,3961202000000714103,,,
zcrm_4301492000069868334,zcrm_4301492000066416001,Suraj Patel,Andrie Single Door with Two Drawer Wardrobe Wenge & White,W-AND-12NWF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,18899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge & White,10699.0,9541.0,0.0,0.0,0.0,,,48400.0,,Child,3961202000000714111,,,
zcrm_4301492000069868335,zcrm_4301492000066416001,Suraj Patel,Walten Bookshelf Wenge,SB-WA-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,1999.0,1497.0,0.0,0.0,0.0,,,7600.0,,Child,3961202000000711151,,,
zcrm_4301492000069868336,zcrm_4301492000066416001,Suraj Patel,Cadlic Wall Shelve Wenge,S-CC-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5749.0,0.0,Box,0,0,0,,,0,"BLUEWUD Cadlic Engineered Wood Multi-Tier Corner Shelf offers a stylish and functional addition to your living room decor. With six shelves in a contrasting finish, this corner shelf serves as an eye-catching display rack. Its multi-tier design allows for versatile decorative options, making it an ideal choice for your home furniture needs in the living room or hallway.",,,False,2025-09-19 11:38:48,,Wenge,3199.0,2729.0,0.0,0.0,0.0,,,,,Child,3961202000000706135,,,
zcrm_4301492000069868337,zcrm_4301492000066416001,Suraj Patel,Brooklyn Shoe Rack Brown Maple & White,SR-BKN-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,7999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,4899.0,4452.0,0.0,0.0,0.0,,,19850.0,,Child,3961202000000710111,,,
zcrm_4301492000069868338,zcrm_4301492000066416001,Suraj Patel,Oliver TV Unit Brown Maple,TU-OL-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple,2399.0,2095.0,0.0,0.0,0.0,,,12500.0,,Child,3961202000000706131,,,
zcrm_4301492000069868339,zcrm_4301492000066416001,Suraj Patel,Seonn Bookshelf Wenge,SB-SN-DW,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,10999.0,,Box,0,0,0,,,0,"BLUEWUD Seonn Engineered Wood Bookshelf & Crockery Storage Cabinet is a versatile and stylish floor-standing storage unit designed to suit multiple spaces in your home or office. Finished in a rich Wenge shade, this cabinet combines open and closed storage, making it ideal for both display and organization. The spacious shelves allow you to neatly arrange books, décor pieces, or crockery, while the 2 doors and a drawer offer concealed storage for items like documents, dining essentials, or accessories. Its multifunctional design makes it equally useful as a book rack, crockery unit, or display cabinet for the office, library, home, or kitchen. Built from premium engineered wood, it ensures durability, strength, and long-lasting use. The with drawer design adds extra convenience for organizing small items. Delivered in DIY (Do-It-Yourself) format, it is easy to assemble with simple instructions. The BLUEWUD Seonn Cabinet blends practicality with modern elegance for any space.",,,False,2025-09-19 11:38:48,,Wenge,,,,,,,,,,Child,3961202000000709107,,,
zcrm_4301492000069868340,zcrm_4301492000066416001,Suraj Patel,Primax Large TV Unit Wenge,TU-PM-LAW,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,6449.0,0.0,Box,0,0,0,,,0,"BLUEWUD Primax Large Engineering Wood Wall Mount TV Entertainment Unit is a space-saving and stylish addition to your bedroom or living room. This unit features shelves for organizing books and decor items and is designed to accommodate TVs up to 50 inches, it adds a touch of sophistication to your decor. Elevate your entertainment setup with the BLUEWUD Primax Grande TV Entertainment Unit, combining both style and functionality effortlessly.",,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Wenge,2999.0,2836.0,0.0,0.0,0.0,,,15850.0,,Child,3961202000000704115,,,
zcrm_4301492000069868341,zcrm_4301492000066416001,Suraj Patel,Braine 6 Shelves Wall Shelve Wenge,S-BR-6W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,2699.0,0.0,Box,0,0,0,,,0,"BLUEWUD Braine Engineered Wood Multipurpose Wall Decor Shelf offers versatile storage options with six square shelves, suitable for displaying decorative items, books, or essentials in your living room. Its dual functionality allows for both floating and free-standing installation, providing flexibility in placement. Crafted from engineered wood with a sleek finish, it adds a modern touch to your home decor. Whether mounted on the wall or placed on the floor, this shelf enhances the aesthetic appeal of your living space while providing practical storage solutions",,,False,2025-09-19 11:38:48,,Wenge,1419.0,1026.0,0.0,0.0,0.0,,,3890.0,,Child,3961202000000713131,,,
zcrm_4301492000069868342,zcrm_4301492000066416001,Suraj Patel,Corbyn Solo Study Table Brown Maple & White,ST-CBN-SMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,2999.0,2582.0,0.0,0.0,0.0,,,12700.0,,Child,3961202000000710115,,,
zcrm_4301492000069868343,zcrm_4301492000066416001,Suraj Patel,Maxelle Large Bookshelf Brown Maple & White,SB-MXL-LAMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,7599.0,0.0,Box,0,0,0,,,0,"BLUEWUD Maxelle Engineered Wood Bookshelf Cabinet, a sophisticated and functional addition to your home library or living space. Featuring a stylish finish, this floor-standing bookshelf offers ample storage with multiple open shelves for displaying books, decor, and collectibles, alongside a spacious cabinet for concealed storage. Crafted from high-quality engineered wood, the Maxelle bookshelf combines durability with a contemporary design that complements any home decor. Perfect for organizing your favorite reads and showcasing decorative items, the BLUEWUD Maxelle Bookshelf Cabinet is the ideal solution for a well-organized and stylish living area.",,,False,2025-09-19 11:38:48,,Brown Maple & White,4449.0,3969.0,0.0,0.0,0.0,,,24450.0,,Child,3961202000000715119,,,
zcrm_4301492000069868344,zcrm_4301492000066416001,Suraj Patel,Estoye Standard TV Unit Brown Maple,TU-ETY-STM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4799.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple,2549.0,2048.0,0.0,0.0,0.0,,,11500.0,,Child,3961202000000712111,,,
zcrm_4301492000069868345,zcrm_4301492000066416001,Suraj Patel,Xude Wall Shelve Wenge,S-XD-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,2199.0,1699.0,0.0,0.0,0.0,,,9700.0,,Child,3961202000000714127,,,
zcrm_4301492000069868346,zcrm_4301492000066416001,Suraj Patel,Estoye Mini TV Unit Brown Maple,TU-ETY-MM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple,1799.0,1328.0,0.0,0.0,0.0,,,6230.0,,Child,3961202000000704119,,,
zcrm_4301492000069868347,zcrm_4301492000066416001,Suraj Patel,Darci Dressing Table Wenge,RT-DR-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,17199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,8899.0,9057.0,0.0,0.0,0.0,,,39450.0,,Child,3961202000000716147,,,
zcrm_4301492000069868348,zcrm_4301492000066416001,Suraj Patel,Primax Plus Large TV Unit Wenge & White,TU-PMP-LAWF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,7299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Wenge & White,3499.0,3300.0,0.0,0.0,0.0,,,18770.0,,Child,3961202000000715111,,,
zcrm_4301492000069868349,zcrm_4301492000066416001,Suraj Patel,Adaly Dressing Table Wenge,RT-ALY-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,9999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,6299.0,6341.0,0.0,0.0,0.0,,,24450.0,,Child,3961202000000709103,,,
zcrm_4301492000069868351,zcrm_4301492000066416001,Suraj Patel,Louis Wall Shelve Wenge,S-LO-W5,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,979.0,629.0,0.0,0.0,0.0,,,2890.0,,Child,3961202000000707127,,,
zcrm_4301492000069868352,zcrm_4301492000066416001,Suraj Patel,Walten Bookshelf Brown Maple,SB-WA-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,1999.0,1497.0,0.0,0.0,0.0,,,7600.0,,Child,3961202000000710119,,,
zcrm_4301492000069868353,zcrm_4301492000066416001,Suraj Patel,Braine F6 Shelves Wall Shelve Wenge,S-BR-F6W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3199.0,0.0,Box,0,0,0,,,0,"This wall dÃ©cor and corner shelf come with a unique design that fits perfectly on your home and office walls. It has multi-tiring shelves rack spaces to keep your special antique or showpiece items. The dimensions of the shelf are spacious for placing your decorative items or even your favorite novels. The attractive design and structure of the shelf have been a result of proper architectural research done on the dimensions of the Indian Styled houses, such that it fits perfectly in any and every home and best fits as a living room shelf. The look of the shelf will give a unique perspective to your living room, bedroom, dining room, and your office too.",,,False,2025-09-19 11:38:48,,Wenge,1799.0,1295.0,0.0,0.0,0.0,,,6500.0,,Child,3961202000000705123,,,
